name,positionX,positionY,positionZ,rotationX,rotationY,rotationZ
BigHouse(Clone),209.9559,0.7422159,248.4102,0,180,0
BigHouse(Clone),223.0012,0.5858341,249.9302,0,180,0
OldHousePrefab(Clone),37.5,0,0,0,90,0
OldHousePrefab(Clone),50,0,0,0,90,0
OldHousePrefab(Clone),62.91811,0,-3.978088,0,90,0
OldHousePrefab(Clone),88.24921,0,-1.854368,0,180,0
OldHousePrefab(Clone),97.02742,0,-2.676523,0,180,0
OldHousePrefab(Clone),125,0,0,0,90,0
OldHousePrefab(Clone),236.1319,0,3.75877,0,0,0
OldHousePrefab(Clone),12.5,0,9.499999,0,270,0
OldHousePrefab(Clone),36.5,0,12.5,0,0,0
OldHousePrefab(Clone),174.3309,0,13.24314,0,180,0
OldHousePrefab(Clone),184.6162,0,11.67309,0,90,0
OldHousePrefab(Clone),226.7659,0,11.56106,0,180,0
OldHousePrefab(Clone),14.96265,0,28.15204,0,180,0
OldHousePrefab(Clone),25,0.01831166,26,0,90,0
OldHousePrefab(Clone),124.3843,0,25.78801,0,180,0
OldHousePrefab(Clone),215.2786,0,22.12264,0,0,0
OldHousePrefab(Clone),150,0.21974,37.5,0,180,0
OldHousePrefab(Clone),162.5,0.2014283,37.5,0,90,0
OldHousePrefab(Clone),176.627,0,41.15418,0,270,0
OldHousePrefab(Clone),210.511,0,37.29094,0,270,0
OldHousePrefab(Clone),239.4406,0,37.98384,0,90,0
OldHousePrefab(Clone),28.88118,0.08090428,49.03231,0,180,0
OldHousePrefab(Clone),138.8681,0.5439346,46.24123,0,180,0
OldHousePrefab(Clone),199.073,0,47.14683,0,270,0
OldHousePrefab(Clone),238.184,0,51.87939,0,90,0
OldHousePrefab(Clone),247.4019,0,51.5,0,0,0
OldHousePrefab(Clone),148.4679,1.788537,61.21442,0,270,0
OldHousePrefab(Clone),12.4651,0,75.99939,0,0,0
OldHousePrefab(Clone),100.809,2.107021,75.58778,0,0,0
OldHousePrefab(Clone),251.8779,0,71.46821,0,0,0
OldHousePrefab(Clone),75,0.9741805,87.5,0,270,0
OldHousePrefab(Clone),121.5359,2.294379,89.5,0,0,0
OldHousePrefab(Clone),225,0.2050906,87.5,0,270,0
OldHousePrefab(Clone),49.93024,1.704819,100.9976,0,90,0
OldHousePrefab(Clone),74.08646,1.890458,99.59326,0,180,0
OldHousePrefab(Clone),189.0321,1.212295,113.7856,0,180,0
OldHousePrefab(Clone),197.1809,1.164572,111.4739,0,90,0
OldHousePrefab(Clone),225.4181,0.1362008,116.4781,0,180,0
OldHousePrefab(Clone),15.07115,0,128.0642,0,0,0
OldHousePrefab(Clone),25.61803,0,126.9021,0,0,0
OldHousePrefab(Clone),83.61882,2.436117,124.0323,0,90,0
OldHousePrefab(Clone),160.653,0,127.364,0,90,0
OldHousePrefab(Clone),197.5374,1.703202,121.848,0,90,0
OldHousePrefab(Clone),211.9487,1.300128,126.9225,0,180,0
OldHousePrefab(Clone),261.5323,0,128.8812,0,180,0
OldHousePrefab(Clone),21.00974,0,137.779,0,180,0
OldHousePrefab(Clone),49.82635,0.2380516,136.5152,0,90,0
OldHousePrefab(Clone),122.4288,0.2730024,134.4358,0,90,0
OldHousePrefab(Clone),233.655,0.008692006,136.3974,0,90,0
OldHousePrefab(Clone),249.0097,0,137.3608,0,90,0
OldHousePrefab(Clone),37.5,0,150,0,180,0
OldHousePrefab(Clone),63.14279,0.5185211,149.234,0,0,0
OldHousePrefab(Clone),84.52742,1.10901,147.3235,0,90,0
OldHousePrefab(Clone),162.5,0,150,0,270,0
OldHousePrefab(Clone),188.3316,1.192862,146.0874,0,270,0
OldHousePrefab(Clone),265.3191,0,148.9739,0,180,0
OldHousePrefab(Clone),37.5,0,162.5,0,90,0
OldHousePrefab(Clone),140.2816,0,161.3762,0,0,0
OldHousePrefab(Clone),161.6233,0,164.2976,0,270,0
OldHousePrefab(Clone),15.38379,0,175.8269,0,270,0
OldHousePrefab(Clone),139.4406,0.01831166,174.5162,0,270,0
OldHousePrefab(Clone),184.5456,0.3573507,174.479,0,0,0
OldHousePrefab(Clone),214.6197,0.9282999,178.3922,0,270,0
OldHousePrefab(Clone),261.1319,0,171.2412,0,180,0
OldHousePrefab(Clone),177.5712,0,184.4358,0,90,0
OldHousePrefab(Clone),213,1.672237,188.366,0,270,0
OldHousePrefab(Clone),246.4682,0.03662333,189.3779,0,270,0
OldHousePrefab(Clone),53.84505,1.397949,198.8974,0,270,0
OldHousePrefab(Clone),111.8843,0.1833704,199.212,0,90,0
OldHousePrefab(Clone),140.4982,0.07324666,199.8953,0,270,0
OldHousePrefab(Clone),161.7569,0.1422887,199.3309,0,180,0
OldHousePrefab(Clone),250,0,200,0,0,0
OldHousePrefab(Clone),49.23396,1.329607,211.8572,0,0,0
OldHousePrefab(Clone),121.5359,0,210.5,0,0,0
OldHousePrefab(Clone),150,0.1281817,212.5,0,270,0
OldHousePrefab(Clone),228,2.736202,212.5,0,0,0
OldHousePrefab(Clone),251.8544,0,211.7508,0,270,0
OldHousePrefab(Clone),96.02191,0.7507783,224.5819,0,180,0
OldHousePrefab(Clone),125,0,225,0,90,0
OldHousePrefab(Clone),172.2594,0.5161181,223.7798,0,90,0
OldHousePrefab(Clone),201.576,2.63882,223.7687,0,90,0
OldHousePrefab(Clone),112.9181,0.4300933,241.4781,0,0,0
OldHousePrefab(Clone),201.3151,1.929478,234.8036,0,90,0
OldHousePrefab(Clone),238.309,0.7051455,238.0878,0,270,0
OldHousePrefab(Clone),261.882,0.1281817,235.5979,0,0,0
OldHousePrefab(Clone),89.72943,0.7385706,247.9926,0,0,0
BigHouse(Clone),11.70968,0,1.147808,0,0,0
BigHouse(Clone),27.98357,0,0.313586,0,180,0
BigHouse(Clone),125.9511,0,-0.3090166,0,180,0
BigHouse(Clone),136.5152,0,-0.1736485,0,180,0
BigHouse(Clone),186.634,0,-0.5000003,0,270,0
BigHouse(Clone),25,0,12.5,0,270,0
BigHouse(Clone),223.3224,0,10.01289,0,0,0
BigHouse(Clone),51.58976,0.01831166,22.45586,0,270,0
BigHouse(Clone),60.50487,0.01831166,24.86049,0,270,0
BigHouse(Clone),85.50122,0,24.9302,0,0,0
BigHouse(Clone),200,0,25,0,270,0
BigHouse(Clone),259.6468,0,25.92705,0,90,0
BigHouse(Clone),90.81615,0.08022167,39.73677,0,270,0
BigHouse(Clone),100,0.05127272,37.5,0,0,0
BigHouse(Clone),135.7366,0.1970197,39.92705,0,90,0
BigHouse(Clone),238.1237,0,34.56556,0,270,0
BigHouse(Clone),262.5,0,37.5,0,270,0
BigHouse(Clone),27.77864,0.1755297,52.87736,0,180,0
BigHouse(Clone),112.7783,0.3181434,48.01946,0,270,0
BigHouse(Clone),185.2632,0,46.68385,0,90,0
BigHouse(Clone),237.5698,0,48.00122,0,0,0
BigHouse(Clone),50.34202,1.026836,61.56031,0,0,0
BigHouse(Clone),125,1.391686,62.5,0,90,0
BigHouse(Clone),137.4302,1.689618,60.50122,0,90,0
BigHouse(Clone),25,0.4138437,75,0,180,0
BigHouse(Clone),110.8039,2.329783,76.05984,0,180,0
BigHouse(Clone),75,0.9741805,87.5,0,270,0
BigHouse(Clone),84.52742,1.570654,84.82348,0,180,0
BigHouse(Clone),124.4701,2.097146,86.65195,0,0,0
BigHouse(Clone),138.8681,2.017824,83.74123,0,0,0
BigHouse(Clone),200,0.2966489,87.5,0,180,0
BigHouse(Clone),40.47258,1.10831,97.32348,0,0,0
BigHouse(Clone),238.2492,0.05733795,98.14563,0,90,0
BigHouse(Clone),248.5,0,97.40192,0,90,0
BigHouse(Clone),50.81347,1.485662,114.3271,0,90,0
BigHouse(Clone),62.3604,1.998299,116.4976,0,90,0
BigHouse(Clone),90.28156,2.708415,111.3762,0,90,0
BigHouse(Clone),134.1839,0.8831651,114.7368,0,270,0
BigHouse(Clone),222.0073,0.1831166,112.7093,0,270,0
BigHouse(Clone),137.5,0.1538179,125,0,270,0
BigHouse(Clone),161.5152,0,124.8264,0,90,0
BigHouse(Clone),50,0.1904413,137.5,0,180,0
BigHouse(Clone),62.15798,0.8286124,138.4397,0,180,0
BigHouse(Clone),187.3953,1.316172,140.4982,0,0,0
BigHouse(Clone),227.084,0.1464933,135.342,0,90,0
BigHouse(Clone),237.7784,0,139.4805,0,0,0
BigHouse(Clone),8.845819,0,151.627,0,270,0
BigHouse(Clone),73.37305,1.122208,146.3458,0,90,0
BigHouse(Clone),99.06106,0.4267789,151.7659,0,0,0
BigHouse(Clone),136.0016,0,153.7087,0,180,0
BigHouse(Clone),187.191,0.9680024,149.049,0,180,0
BigHouse(Clone),201.1026,1.300128,146.155,0,90,0
BigHouse(Clone),163.3269,0.1330915,165.3838,0,90,0
BigHouse(Clone),211.979,0.21974,165.4544,0,0,0
BigHouse(Clone),263.288,0,163.1157,0,90,0
BigHouse(Clone),49.44872,0.1662568,173.0775,0,0,0
BigHouse(Clone),61.18489,0.2000033,177.6964,0,270,0
BigHouse(Clone),235.882,0.03490493,173.8244,0,0,0
BigHouse(Clone),8.502437,0,187.3604,0,180,0
BigHouse(Clone),75,0.384545,187.5,0,270,0
BigHouse(Clone),88.14278,0.2014283,186.734,0,90,0
BigHouse(Clone),187.5,0.10987,187.5,0,270,0
BigHouse(Clone),221.2913,1.393692,186.0016,0,90,0
BigHouse(Clone),27.35114,0,196.7639,0,270,0
BigHouse(Clone),75,1.047427,200,0,90,0
BigHouse(Clone),11.81596,0,210.6206,0,0,0
BigHouse(Clone),61.56106,1.566569,214.2659,0,90,0
BigHouse(Clone),197.6489,1.985108,215.7361,0,90,0
BigHouse(Clone),212.6395,3.183597,210.5049,0,90,0
BigHouse(Clone),252.9927,0,212.2907,0,180,0
BigHouse(Clone),262.5,0,212.5,0,0,0
BigHouse(Clone),10.51096,0,224.7909,0,180,0
BigHouse(Clone),50.41752,0.5493499,227.9708,0,270,0
BigHouse(Clone),125,0,227,0,270,0
BigHouse(Clone),138.4994,0.07324666,224.9651,0,0,0
BigHouse(Clone),238.1947,1.275003,225.7193,0,90,0
BigHouse(Clone),26,0,237.5,0,270,0
BigHouse(Clone),58.56077,0.2014283,236.8054,0,270,0
BigHouse(Clone),100,0.8752976,237.5,0,0,0
BigHouse(Clone),137.5,0,237.5,0,0,0
BigHouse(Clone),227.9344,1.395641,238.1237,0,0,0
BigHouse(Clone),25,0,250,0,90,0
BigHouse(Clone),115.3838,0.1775133,249.1731,0,180,0
BigHouse(Clone),209.9559,0.7422159,248.4102,0,180,0
BigHouse(Clone),223.0012,0.5858341,249.9302,0,180,0
OldHousePrefab(Clone),37.5,0,0,0,90,0
OldHousePrefab(Clone),50,0,0,0,90,0
OldHousePrefab(Clone),62.91811,0,-3.978088,0,90,0
OldHousePrefab(Clone),88.24921,0,-1.854368,0,180,0
OldHousePrefab(Clone),97.02742,0,-2.676523,0,180,0
OldHousePrefab(Clone),125,0,0,0,90,0
OldHousePrefab(Clone),236.1319,0,3.75877,0,0,0
OldHousePrefab(Clone),12.5,0,9.499999,0,270,0
OldHousePrefab(Clone),36.5,0,12.5,0,0,0
OldHousePrefab(Clone),174.3309,0,13.24314,0,180,0
OldHousePrefab(Clone),184.6162,0,11.67309,0,90,0
OldHousePrefab(Clone),226.7659,0,11.56106,0,180,0
OldHousePrefab(Clone),14.96265,0,28.15204,0,180,0
OldHousePrefab(Clone),25,0.01831166,26,0,90,0
OldHousePrefab(Clone),124.3843,0,25.78801,0,180,0
OldHousePrefab(Clone),215.2786,0,22.12264,0,0,0
OldHousePrefab(Clone),150,0.21974,37.5,0,180,0
OldHousePrefab(Clone),162.5,0.2014283,37.5,0,90,0
OldHousePrefab(Clone),176.627,0,41.15418,0,270,0
OldHousePrefab(Clone),210.511,0,37.29094,0,270,0
OldHousePrefab(Clone),239.4406,0,37.98384,0,90,0
OldHousePrefab(Clone),28.88118,0.08090428,49.03231,0,180,0
OldHousePrefab(Clone),138.8681,0.5439346,46.24123,0,180,0
OldHousePrefab(Clone),199.073,0,47.14683,0,270,0
OldHousePrefab(Clone),238.184,0,51.87939,0,90,0
OldHousePrefab(Clone),247.4019,0,51.5,0,0,0
OldHousePrefab(Clone),148.4679,1.788537,61.21442,0,270,0
OldHousePrefab(Clone),12.4651,0,75.99939,0,0,0
OldHousePrefab(Clone),100.809,2.107021,75.58778,0,0,0
OldHousePrefab(Clone),251.8779,0,71.46821,0,0,0
OldHousePrefab(Clone),75,0.9741805,87.5,0,270,0
OldHousePrefab(Clone),121.5359,2.294379,89.5,0,0,0
OldHousePrefab(Clone),225,0.2050906,87.5,0,270,0
OldHousePrefab(Clone),49.93024,1.704819,100.9976,0,90,0
OldHousePrefab(Clone),74.08646,1.890458,99.59326,0,180,0
OldHousePrefab(Clone),189.0321,1.212295,113.7856,0,180,0
OldHousePrefab(Clone),197.1809,1.164572,111.4739,0,90,0
OldHousePrefab(Clone),225.4181,0.1362008,116.4781,0,180,0
OldHousePrefab(Clone),15.07115,0,128.0642,0,0,0
OldHousePrefab(Clone),25.61803,0,126.9021,0,0,0
OldHousePrefab(Clone),83.61882,2.436117,124.0323,0,90,0
OldHousePrefab(Clone),160.653,0,127.364,0,90,0
OldHousePrefab(Clone),197.5374,1.703202,121.848,0,90,0
OldHousePrefab(Clone),211.9487,1.300128,126.9225,0,180,0
OldHousePrefab(Clone),261.5323,0,128.8812,0,180,0
OldHousePrefab(Clone),21.00974,0,137.779,0,180,0
OldHousePrefab(Clone),49.82635,0.2380516,136.5152,0,90,0
OldHousePrefab(Clone),122.4288,0.2730024,134.4358,0,90,0
OldHousePrefab(Clone),233.655,0.008692006,136.3974,0,90,0
OldHousePrefab(Clone),249.0097,0,137.3608,0,90,0
OldHousePrefab(Clone),37.5,0,150,0,180,0
OldHousePrefab(Clone),63.14279,0.5185211,149.234,0,0,0
OldHousePrefab(Clone),84.52742,1.10901,147.3235,0,90,0
OldHousePrefab(Clone),162.5,0,150,0,270,0
OldHousePrefab(Clone),188.3316,1.192862,146.0874,0,270,0
OldHousePrefab(Clone),265.3191,0,148.9739,0,180,0
OldHousePrefab(Clone),37.5,0,162.5,0,90,0
OldHousePrefab(Clone),140.2816,0,161.3762,0,0,0
OldHousePrefab(Clone),161.6233,0,164.2976,0,270,0
OldHousePrefab(Clone),15.38379,0,175.8269,0,270,0
OldHousePrefab(Clone),139.4406,0.01831166,174.5162,0,270,0
OldHousePrefab(Clone),184.5456,0.3573507,174.479,0,0,0
OldHousePrefab(Clone),214.6197,0.9282999,178.3922,0,270,0
OldHousePrefab(Clone),261.1319,0,171.2412,0,180,0
OldHousePrefab(Clone),177.5712,0,184.4358,0,90,0
OldHousePrefab(Clone),213,1.672237,188.366,0,270,0
OldHousePrefab(Clone),246.4682,0.03662333,189.3779,0,270,0
OldHousePrefab(Clone),53.84505,1.397949,198.8974,0,270,0
OldHousePrefab(Clone),111.8843,0.1833704,199.212,0,90,0
OldHousePrefab(Clone),140.4982,0.07324666,199.8953,0,270,0
OldHousePrefab(Clone),161.7569,0.1422887,199.3309,0,180,0
OldHousePrefab(Clone),250,0,200,0,0,0
OldHousePrefab(Clone),49.23396,1.329607,211.8572,0,0,0
OldHousePrefab(Clone),121.5359,0,210.5,0,0,0
OldHousePrefab(Clone),150,0.1281817,212.5,0,270,0
OldHousePrefab(Clone),228,2.736202,212.5,0,0,0
OldHousePrefab(Clone),251.8544,0,211.7508,0,270,0
OldHousePrefab(Clone),96.02191,0.7507783,224.5819,0,180,0
OldHousePrefab(Clone),125,0,225,0,90,0
OldHousePrefab(Clone),172.2594,0.5161181,223.7798,0,90,0
OldHousePrefab(Clone),201.576,2.63882,223.7687,0,90,0
OldHousePrefab(Clone),112.9181,0.4300933,241.4781,0,0,0
OldHousePrefab(Clone),201.3151,1.929478,234.8036,0,90,0
OldHousePrefab(Clone),238.309,0.7051455,238.0878,0,270,0
OldHousePrefab(Clone),261.882,0.1281817,235.5979,0,0,0
OldHousePrefab(Clone),89.72943,0.7385706,247.9926,0,0,0
BigHouse(Clone),75,0,0,0,90,0
BigHouse(Clone),137.5,0,0,0,90,0
BigHouse(Clone),199.7581,0,-0.9702958,0,0,0
BigHouse(Clone),212.5,0,0,0,90,0
BigHouse(Clone),12.5,0,12.5,0,0,0
BigHouse(Clone),25,0,12.5,0,180,0
BigHouse(Clone),90.04414,0,10.91024,0,270,0
BigHouse(Clone),12.5,0,25,0,180,0
BigHouse(Clone),113.9984,0,21.29127,0,0,0
BigHouse(Clone),210.5304,0,24.6527,0,0,0
BigHouse(Clone),221.0219,0,24.58189,0,0,0
BigHouse(Clone),250.9903,0,37.36083,0,0,0
BigHouse(Clone),74.5,0.05493499,49.13398,0,180,0
BigHouse(Clone),110.3803,0.7698525,53.39219,0,90,0
BigHouse(Clone),190.7361,0,47.64886,0,180,0
BigHouse(Clone),198.6319,0,46.24123,0,0,0
BigHouse(Clone),133.9682,1.5787,60.62211,0,180,0
BigHouse(Clone),160.7465,0.6920186,66.09518,0,270,0
BigHouse(Clone),171.4682,0,60.62211,0,0,0
BigHouse(Clone),28.84505,0.6685211,76.10255,0,270,0
BigHouse(Clone),36.13192,1.007108,71.24123,0,0,0
BigHouse(Clone),51.76336,1.368097,77.42705,0,180,0
BigHouse(Clone),116.2087,2.288793,76.49843,0,90,0
BigHouse(Clone),137.9158,2.107614,73.0437,0,180,0
BigHouse(Clone),262.5,0,75,0,90,0
BigHouse(Clone),203.4641,0.3404506,89.5,0,90,0
BigHouse(Clone),234.2639,0,85.14886,0,270,0
BigHouse(Clone),12.5,0,100,0,180,0
BigHouse(Clone),25,0.05493499,100,0,270,0
BigHouse(Clone),115.8922,2.705052,97.88033,0,180,0
BigHouse(Clone),149.0219,1.511124,99.79209,0,90,0
BigHouse(Clone),162.3955,0.9231654,100.9945,0,180,0
BigHouse(Clone),187.5,0.6811939,100,0,90,0
BigHouse(Clone),125,1.336751,112.5,0,0,0
BigHouse(Clone),186.7569,1.062619,111.8309,0,90,0
BigHouse(Clone),200,1.14631,112.5,0,180,0
BigHouse(Clone),211.8054,0.6225966,108.5608,0,270,0
BigHouse(Clone),37.19098,0.10987,125.9511,0,90,0
BigHouse(Clone),49.30534,0.5499161,125.7193,0,90,0
BigHouse(Clone),97.12264,1.905548,127.7786,0,270,0
BigHouse(Clone),152.2294,0,122.9926,0,180,0
BigHouse(Clone),225,0.1281817,125,0,180,0
BigHouse(Clone),235.0374,0,121.848,0,180,0
BigHouse(Clone),250.1392,0,125.9903,0,0,0
BigHouse(Clone),260.342,0,127.084,0,270,0
BigHouse(Clone),35.87305,0,141.1542,0,0,0
BigHouse(Clone),47.40192,0.1228603,136,0,270,0
BigHouse(Clone),138.7202,0,140.2406,0,180,0
BigHouse(Clone),202.8191,1.63203,136.4739,0,270,0
BigHouse(Clone),52.23677,0.1464933,146.6839,0,90,0
BigHouse(Clone),23.07164,0,164.7981,0,180,0
BigHouse(Clone),60.67291,0.4394799,161.6865,0,0,0
BigHouse(Clone),12.5,0,175,0,0,0
BigHouse(Clone),162.5,0.1941037,175,0,90,0
BigHouse(Clone),187.5,0.3918701,175,0,270,0
BigHouse(Clone),237.3605,0.003656409,173.0049,0,0,0
BigHouse(Clone),75.92705,0.4789729,190.3532,0,0,0
BigHouse(Clone),211.5152,1.580091,187.3264,0,180,0
BigHouse(Clone),61.16174,1.401869,198.5137,0,90,0
BigHouse(Clone),124.8608,0.03662333,200.9903,0,270,0
BigHouse(Clone),189.0321,0.2240038,201.2856,0,270,0
BigHouse(Clone),214.4805,2.482552,199.7216,0,90,0
BigHouse(Clone),109.5,0,212.5,0,90,0
BigHouse(Clone),160.136,0.2014283,214.347,0,0,0
BigHouse(Clone),38.30902,0.3095799,225.5878,0,0,0
BigHouse(Clone),50,0.7581034,225,0,0,0
BigHouse(Clone),89.48904,0.8140688,225.2091,0,0,0
BigHouse(Clone),114.4225,0.2624732,224.4487,0,0,0
BigHouse(Clone),175,0.6335831,225,0,90,0
BigHouse(Clone),212.5,3.189892,225,0,90,0
BigHouse(Clone),110.2706,0.524716,239.5074,0,0,0
BigHouse(Clone),137.5,0,237.5,0,270,0
BigHouse(Clone),239.6197,0.554091,240.8922,0,90,0
BigHouse(Clone),62.80902,0.02894392,249.049,0,0,0
BigHouse(Clone),71.08741,0.122747,249.1684,0,0,0
BigHouse(Clone),112.5,0.274675,250,0,0,0
BigHouse(Clone),162.5,0,250,0,180,0
BigHouse(Clone),171.9358,0,252.5712,0,0,0
BigHouse(Clone),226.7535,0.7845225,246.4048,0,270,0
BigHouse(Clone),239.7294,0.3505811,247.9926,0,90,0
OldHousePrefab(Clone),10.57164,0,-2.298134,0,270,0
OldHousePrefab(Clone),98.87618,0,-2.781552,0,180,0
OldHousePrefab(Clone),135.8224,0,-2.487113,0,0,0
OldHousePrefab(Clone),236.7807,0,0.6946583,0,270,0
OldHousePrefab(Clone),76.6961,0,13.55984,0,180,0
OldHousePrefab(Clone),125.1396,0,16.49756,0,0,0
OldHousePrefab(Clone),151.9021,0,11.88197,0,0,0
OldHousePrefab(Clone),260.873,0,16.15418,0,90,0
OldHousePrefab(Clone),49.30541,0.01831166,21.06077,0,180,0
OldHousePrefab(Clone),212.5,0,25,0,0,0
OldHousePrefab(Clone),225,0,25,0,180,0
OldHousePrefab(Clone),236.7569,0,24.33087,0,90,0
OldHousePrefab(Clone),11.88434,0.01831166,36.71199,0,270,0
OldHousePrefab(Clone),62.5,0.03662333,37.5,0,270,0
OldHousePrefab(Clone),77.81908,0.03662333,36.47394,0,0,0
OldHousePrefab(Clone),101.2361,0,33.69577,0,0,0
OldHousePrefab(Clone),128.9392,0,38.19459,0,0,0
OldHousePrefab(Clone),160.7341,0.2014283,36.56106,0,180,0
OldHousePrefab(Clone),174.382,0,39.40211,0,270,0
OldHousePrefab(Clone),90.45442,0.2014283,49.47905,0,90,0
OldHousePrefab(Clone),99.9302,0.2014283,48.00122,0,270,0
OldHousePrefab(Clone),137.5,0.8533235,50,0,180,0
OldHousePrefab(Clone),9.955856,0,60.91024,0,0,0
OldHousePrefab(Clone),33.69577,0.8693915,61.26393,0,90,0
OldHousePrefab(Clone),86.88197,0.7659733,64.40211,0,180,0
OldHousePrefab(Clone),212.5,0,62.5,0,90,0
OldHousePrefab(Clone),221.6839,0.09171479,64.73677,0,0,0
OldHousePrefab(Clone),85.13597,1.084477,76.84698,0,0,0
OldHousePrefab(Clone),100.1392,2.077004,75.99026,0,0,0
OldHousePrefab(Clone),110.8731,1.960752,71.34582,0,270,0
OldHousePrefab(Clone),237.5,0,75,0,0,0
OldHousePrefab(Clone),11.53231,0,91.38118,0,90,0
OldHousePrefab(Clone),62.5,1.51518,88.5,0,270,0
OldHousePrefab(Clone),113.427,2.974336,90.35317,0,0,0
OldHousePrefab(Clone),135.5195,1.761204,87.77834,0,270,0
OldHousePrefab(Clone),263.1841,0,89.37939,0,0,0
