name,positionX,positionY,positionZ,rotationX,rotationY,rotationZ
Wall 1(Clone),147.0583,1.74,168.3268,0,102.6229,3.769424
Wall 1(Clone),52.21256,1.923117,179.7999,-4.002064E-08,15.57561,0.9656844
Wall 1(Clone),130.8488,1.758312,215.1415,-1.067217E-07,79.63261,1.37363
Wall 1(Clone),137.98,1.868182,221.528,8.004128E-08,19.36741,1.746132
Wall 1(Clone),207.0892,3.642284,244.6654,-2.134434E-07,92.10231,7.166812
Wall 1(Clone),90.01646,2.481564,249.3059,5.336085E-08,340.652,3.424733
Wall 1(Clone),143.6402,1.74,245.4467,0,295.9698,1.163218
Wall 1(Clone),141.9699,0.83,5.091567,0,80.06052,355.3948
Wall 1(Clone),184.9136,0.83,3.932143,6.58673E-08,179.8961,356.6031
Wall 1(Clone),29.70919,0.83,34.49756,5.336085E-08,98.65821,358.6169
Wall 1(Clone),229.3306,0.83,29.74197,1.200619E-07,10.41814,358.4478
Wall 1(Clone),235.5206,0.83,29.52197,1.334021E-08,190.4181,358.4478
Wall 1(Clone),216.1784,0.83,57.23922,1.067217E-07,347.7806,357.4875
Wall 1(Clone),117.3754,2.301015,58.49123,1.067217E-07,275.4471,3.505832
Wall 1(Clone),206.0466,1.637089,106.396,0,271.2242,357.3678
Wall 1(Clone),190.1922,2.603604,114.7581,0,263.9211,2.505863
Wall 1(Clone),221.624,1.46654,147.3532,4.002064E-08,154.6901,0.900668
Wall 1(Clone),145.9988,0.83,168.8048,2.134434E-07,120.3577,356.8603
Wall 1(Clone),215.5571,0.83,150.6044,0,287.8149,355.6848
Wall 1(Clone),131.6292,0.9562104,195.4851,2.134434E-07,99.3912,355.5129
Wall 1(Clone),106.6496,0.9764933,194.2895,1.000516E-07,178.6588,352.5769
Wall 1(Clone),87.64255,0.8808485,218.7135,0,9.381294,354.3675
Wall 1(Clone),130.6038,0.884935,209.0515,0,259.6721,357.8033
Wall 1(Clone),194.5,2.500024,229.533,0,257.2034,352.0243
Wall 1(Clone),206.8442,1.503798,238.5754,0,272.3447,351.609
Floor,97.53481,3.354923,103.9794,0,0,0
Floor,97.53481,3.32926,105.9794,0,0,0
Floor,95.53481,3.371924,105.9794,0,0,0
Floor,95.53481,3.144661,107.9794,0,0,0
Floor,93.53481,3.1634,107.9794,0,0,0
Floor,93.53481,2.963027,109.9794,0,0,0
Floor,95.53481,3.016251,109.9794,0,0,0
Floor,95.53481,3.32035,103.9794,0,0,0
Floor,93.53481,3.233682,103.9794,0,0,0
Floor,91.53481,3.115849,103.9794,0,0,0
Floor,89.53481,2.913671,103.9794,0,0,0
Floor,89.53481,2.804641,105.9794,0,0,0
Floor,87.53481,2.585362,105.9794,0,0,0
Floor,85.53481,2.466013,105.9794,0,0,0
Floor,97.53481,3.176088,107.9794,0,0,0
Floor,91.53481,2.992881,107.9794,0,0,0
Floor,89.53481,2.774301,107.9794,0,0,0
Floor,89.53481,2.712626,109.9794,0,0,0
Floor,87.53481,2.597099,109.9794,0,0,0
Floor,85.53481,2.415098,109.9794,0,0,0
Floor,83.53481,2.230483,109.9794,0,0,0
Floor,81.53481,2.151397,109.9794,0,0,0
Floor,97.53481,3.086012,109.9794,0,0,0
Floor,99.53481,3.09737,109.9794,0,0,0
Floor,101.5348,3.101256,109.9794,0,0,0
Floor,101.5348,3.327778,107.9794,0,0,0
Floor,101.5348,3.421616,105.9794,0,0,0
Floor,99.53481,3.285313,105.9794,0,0,0
Floor,85.53481,2.502559,103.9794,0,0,0
Floor,87.53481,2.63464,103.9794,0,0,0
Floor,85.53481,2.41999,107.9794,0,0,0
Floor,103.5348,3.059187,109.9794,0,0,0
Floor,105.5348,2.9795,109.9794,0,0,0
Floor,107.5348,2.862357,109.9794,0,0,0
Floor,109.5348,2.79955,109.9794,0,0,0
Floor,111.5348,2.62938,109.9794,0,0,0
Floor,111.5348,2.421343,111.9794,0,0,0
Floor,113.5348,2.270161,111.9794,0,0,0
Floor,111.5348,2.163596,113.9794,0,0,0
Floor,109.5348,2.308542,113.9794,0,0,0
Floor,107.5348,2.479432,113.9794,0,0,0
Floor,107.5348,2.667133,111.9794,0,0,0
Floor,109.5348,2.576051,111.9794,0,0,0
Floor,113.5348,2.028473,113.9794,0,0,0
Floor,115.5348,1.932589,113.9794,0,0,0
Floor,115.5348,2.193398,111.9794,0,0,0
Floor,105.5348,2.786071,111.9794,0,0,0
Floor,117.5348,1.847127,113.9794,0,0,0
Floor,117.5348,2.124374,111.9794,0,0,0
Floor,103.5348,2.821656,111.9794,0,0,0
Floor,111.5348,2.728857,107.9794,0,0,0
Floor,113.5348,2.59791,107.9794,0,0,0
Floor,113.5348,2.541398,109.9794,0,0,0
Floor,115.5348,2.374744,109.9794,0,0,0
Floor,117.5348,2.318051,109.9794,0,0,0
Floor,79.53481,2.150252,109.9794,0,0,0
Floor,79.53481,2.158964,111.9794,0,0,0
Floor,81.53481,2.167724,111.9794,0,0,0
Floor,81.53481,2.230145,107.9794,0,0,0
Floor,79.53481,2.108157,107.9794,0,0,0
Floor,103.5348,3.246736,107.9794,0,0,0
Floor,113.5348,1.800994,115.9794,0,0,0
Floor,111.5348,1.9509,115.9794,0,0,0
Floor,109.5348,2.07121,115.9794,0,0,0
Floor,113.5348,1.631162,117.9794,0,0,0
Floor,115.5348,1.440647,117.9794,0,0,0
Floor,115.5348,1.299444,119.9794,0,0,0
Floor,113.5348,1.506267,119.9794,0,0,0
Floor,113.5348,1.307911,121.9794,0,0,0
Floor,111.5348,1.397819,121.9794,0,0,0
Floor,109.5348,1.536178,121.9794,0,0,0
Floor,109.5348,1.749364,119.9794,0,0,0
Floor,119.5348,1.679768,113.9794,0,0,0
Floor,105.5348,2.521957,113.9794,0,0,0
Floor,103.5348,2.578022,113.9794,0,0,0
Floor,101.5348,2.705622,113.9794,0,0,0
Floor,99.53481,2.730571,113.9794,0,0,0
Floor,97.53481,2.714932,113.9794,0,0,0
Floor,119.5348,1.479019,115.9794,0,0,0
Floor,117.5348,1.628093,115.9794,0,0,0
Floor,109.5348,1.886685,117.9794,0,0,0
Floor,109.5348,1.265738,123.9794,0,0,0
Floor,107.5348,1.370106,123.9794,0,0,0
Floor,107.5348,1.190294,125.9794,0,0,0
Floor,105.5348,1.327202,125.9794,0,0,0
Floor,105.5348,1.256936,127.9794,0,0,0
Floor,107.5348,1.103195,127.9794,0,0,0
Floor,109.5348,0.9483308,127.9794,0,0,0
Floor,109.5348,1.013395,125.9794,0,0,0
Floor,109.5348,2.858,107.9794,0,0,0
Floor,107.5348,2.968788,107.9794,0,0,0
Floor,113.5348,2.698482,105.9794,0,0,0
Floor,115.5348,2.586699,105.9794,0,0,0
Floor,117.5348,2.520363,105.9794,0,0,0
Floor,117.5348,2.451563,107.9794,0,0,0
Floor,79.53481,2.074438,105.9794,0,0,0
Floor,77.53481,2.065145,105.9794,0,0,0
Floor,75.53481,2.116304,105.9794,0,0,0
Floor,73.53481,2.122724,105.9794,0,0,0
Floor,103.5348,3.332134,105.9794,0,0,0
Floor,73.53481,2.116029,107.9794,0,0,0
Floor,75.53481,2.113628,107.9794,0,0,0
Floor,73.53481,2.16401,109.9794,0,0,0
Floor,71.53481,2.160524,109.9794,0,0,0
Floor,71.53481,2.191568,111.9794,0,0,0
Floor,69.53481,2.185423,111.9794,0,0,0
Floor,67.53481,2.203765,111.9794,0,0,0
Floor,67.53481,2.238054,113.9794,0,0,0
Floor,69.53481,2.212981,113.9794,0,0,0
Floor,69.53481,2.141768,115.9794,0,0,0
Floor,71.53481,2.1986,115.9794,0,0,0
Floor,69.53481,2.129804,117.9794,0,0,0
Floor,69.53481,2.131863,119.9794,0,0,0
Floor,67.53481,2.013929,119.9794,0,0,0
Floor,67.53481,1.85753,121.9794,0,0,0
Floor,69.53481,2.040959,121.9794,0,0,0
Floor,69.53481,1.988669,123.9794,0,0,0
Floor,71.53481,2.135391,123.9794,0,0,0
Floor,73.53481,2.231886,123.9794,0,0,0
Floor,75.53481,2.296361,123.9794,0,0,0
Floor,77.53481,2.448543,123.9794,0,0,0
Floor,77.53481,2.344037,125.9794,0,0,0
Floor,79.53481,2.342188,125.9794,0,0,0
Floor,81.53481,2.362961,125.9794,0,0,0
Floor,75.53481,2.253727,125.9794,0,0,0
Floor,81.53481,2.423991,123.9794,0,0,0
Floor,83.53481,2.437353,123.9794,0,0,0
Floor,85.53481,2.315681,123.9794,0,0,0
Floor,67.53481,2.207383,109.9794,0,0,0
Floor,69.53481,2.215669,109.9794,0,0,0
Floor,111.5348,2.812497,105.9794,0,0,0
Floor,75.53481,2.135564,109.9794,0,0,0
Floor,117.5348,2.570705,103.9794,0,0,0
Floor,119.5348,2.473244,103.9794,0,0,0
Floor,119.5348,2.373043,105.9794,0,0,0
Floor,121.5348,2.200353,105.9794,0,0,0
Floor,123.5348,1.975443,105.9794,0,0,0
Floor,123.5348,1.854966,107.9794,0,0,0
Floor,125.5348,1.642214,107.9794,0,0,0
Floor,121.5348,2.135865,107.9794,0,0,0
Floor,67.53481,2.195761,107.9794,0,0,0
Floor,69.53481,2.202174,107.9794,0,0,0
Floor,125.5348,1.822759,105.9794,0,0,0
Floor,127.5348,1.657927,105.9794,0,0,0
Floor,129.5348,1.518439,105.9794,0,0,0
Floor,129.5348,1.693632,103.9794,0,0,0
Floor,131.5348,1.623585,103.9794,0,0,0
Floor,133.5348,1.521796,103.9794,0,0,0
Floor,133.5348,1.390176,105.9794,0,0,0
Floor,135.5348,1.334482,105.9794,0,0,0
Floor,135.5348,1.201185,107.9794,0,0,0
Floor,137.5348,1.100596,107.9794,0,0,0
Floor,139.5348,1.089163,107.9794,0,0,0
Floor,133.5348,1.215758,107.9794,0,0,0
Floor,65.53481,2.162372,107.9794,0,0,0
Floor,65.53481,2.128347,109.9794,0,0,0
Floor,119.5348,2.523919,101.9794,0,0,0
Floor,117.5348,2.590095,101.9794,0,0,0
Floor,115.5348,2.693908,101.9794,0,0,0
Floor,115.5348,2.602343,103.9794,0,0,0
Floor,113.5348,2.81328,103.9794,0,0,0
Floor,113.5348,1.063272,123.9794,0,0,0
Floor,111.5348,1.142183,123.9794,0,0,0
Floor,105.5348,1.587584,123.9794,0,0,0
Floor,115.5348,0.9461409,123.9794,0,0,0
Floor,115.5348,1.138169,121.9794,0,0,0
Floor,115.5348,2.749035,99.97944,0,0,0
Floor,117.5348,2.656572,99.97944,0,0,0
Floor,119.5348,2.606424,99.97944,0,0,0
Floor,119.5348,2.645661,97.97944,0,0,0
Floor,121.5348,2.498338,97.97944,0,0,0
Floor,121.5348,1.373501,115.9794,0,0,0
